************pruning 80 of the network****************
Layer-wise pruning = False
Autoencoder layer-wise pruning percentages
encoder.0.weight : 121 / 144  0.8402777777777778
encoder.0.bias : 0 / 16  0.0
encoder.3.weight : 922 / 1152  0.8003472222222222
encoder.3.bias : 5 / 8  0.625
decoder.0.weight : 947 / 1152  0.8220486111111112
decoder.0.bias : 5 / 16  0.3125
decoder.2.weight : 2580 / 3200  0.80625
decoder.2.bias : 1 / 8  0.125
decoder.4.weight : 1 / 32  0.03125
decoder.4.bias : 1 / 1  1.0
Fraction of weights pruned = 4583/5729 = 0.7999650898935242
epoch [182/200], loss:0.1959
epoch [183/200], loss:0.1958
epoch [184/200], loss:0.1959
epoch [185/200], loss:0.1958
epoch [186/200], loss:0.1958
epoch [187/200], loss:0.1958
epoch [188/200], loss:0.1958
epoch [189/200], loss:0.1958
epoch [190/200], loss:0.1958
epoch [191/200], loss:0.1958
epoch [192/200], loss:0.1958
epoch [193/200], loss:0.1958
epoch [194/200], loss:0.1958
epoch [195/200], loss:0.1959
epoch [196/200], loss:0.1959
epoch [197/200], loss:0.1959
epoch [198/200], loss:0.1959
epoch [199/200], loss:0.1959
epoch [200/200], loss:0.1959
