************pruning  85  of the network****************
Layer-wise pruning =  False
Autoencoder layer-wise pruning percentages
encoder.0.weight :  128 / 144 0.8888888888888888
encoder.3.weight :  977 / 1152 0.8480902777777778
decoder.0.weight :  998 / 1152 0.8663194444444444
decoder.2.weight :  2724 / 3200 0.85125
decoder.4.weight :  1 / 32 0.03125
Fraction of weights pruned = 4828/5680 = 0.85
Loading saved autoencoder named  ./mnist/before_train.pth
epoch [1/200], loss:0.3503
epoch [2/200], loss:0.2850
epoch [3/200], loss:0.2787
epoch [4/200], loss:0.2649
epoch [5/200], loss:0.2636
epoch [6/200], loss:0.2731
epoch [7/200], loss:0.2753
epoch [8/200], loss:0.2598
epoch [9/200], loss:0.2596
epoch [10/200], loss:0.2581
epoch [11/200], loss:0.2466
epoch [12/200], loss:0.2380
epoch [13/200], loss:0.2309
epoch [14/200], loss:0.2443
epoch [15/200], loss:0.2224
epoch [16/200], loss:0.2095
epoch [17/200], loss:0.2086
epoch [18/200], loss:0.2101
epoch [19/200], loss:0.2106
epoch [20/200], loss:0.2061
epoch [21/200], loss:0.2136
epoch [22/200], loss:0.1953
epoch [23/200], loss:0.2129
epoch [24/200], loss:0.2001
epoch [25/200], loss:0.2142
epoch [26/200], loss:0.2060
epoch [27/200], loss:0.2091
epoch [28/200], loss:0.1972
epoch [29/200], loss:0.2018
epoch [30/200], loss:0.1970
epoch [31/200], loss:0.2135
epoch [32/200], loss:0.2074
epoch [33/200], loss:0.1982
epoch [34/200], loss:0.2044
epoch [35/200], loss:0.2037
epoch [36/200], loss:0.2031
epoch [37/200], loss:0.1979
epoch [38/200], loss:0.2049
epoch [39/200], loss:0.1860
epoch [40/200], loss:0.1952
epoch [41/200], loss:0.2006
epoch [42/200], loss:0.2006
epoch [43/200], loss:0.2089
epoch [44/200], loss:0.2020
epoch [45/200], loss:0.1965
epoch [46/200], loss:0.2044
epoch [47/200], loss:0.1990
epoch [48/200], loss:0.2012
epoch [49/200], loss:0.1989
epoch [50/200], loss:0.1936
epoch [51/200], loss:0.1924
epoch [52/200], loss:0.2034
epoch [53/200], loss:0.1996
epoch [54/200], loss:0.2036
epoch [55/200], loss:0.1984
epoch [56/200], loss:0.1987
epoch [57/200], loss:0.2017
